,date,latitude,longitude,timezone,offset,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,apparentTemperatureMax,apparentTemperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,cloudCover,dewPoint,humidity,icon,moonPhase,precipType,pressure,summary,sunriseTime,sunsetTime,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,temperatureMax,temperatureMaxTime,temperatureMin,temperatureMinTime,time,uvIndex,uvIndexTime,visibility,windBearing,windSpeed
69,1999-09-07 05:00:00,-3.74937,-73.2444,America/Lima,-5,105.15,936734400.0,74.78,936792000.0,105.15,936734400.0,73.21,936702000.0,0.45,74.56,0.8,partly-cloudy-day,0.94,,,Humid and mostly cloudy throughout the day.,936701446.0,936744858.0,91.46,936734400.0,73.42,936792000.0,91.46,936734400.0,71.65,936702000.0,936680400.0,8.0,936723600.0,,21.0,2.35
70,1999-09-08 05:00:00,-3.74937,-73.2444,America/Lima,-5,105.19,936820800.0,73.21,936864000.0,105.19,936820800.0,74.78,936792000.0,0.68,73.93,0.7,partly-cloudy-day,0.97,,,Humid and mostly cloudy throughout the day.,936787819.0,936831242.0,95.04,936820800.0,71.65,936864000.0,95.04,936820800.0,73.42,936792000.0,936766800.0,8.0,936810000.0,,342.0,1.81
71,1999-09-09 05:00:00,-3.74937,-73.2444,America/Lima,-5,110.41,936907200.0,74.78,936943200.0,110.41,936907200.0,73.21,936864000.0,0.58,74.24,0.81,partly-cloudy-day,0.01,,,Humid and mostly cloudy throughout the day.,936874192.0,936917627.0,93.22,936903600.0,73.42,936939600.0,93.22,936903600.0,71.65,936864000.0,936853200.0,8.0,936896400.0,,22.0,3.1
72,1999-09-10 05:00:00,-3.74937,-73.2444,America/Lima,-5,102.73,936993600.0,72.22,937051200.0,102.73,936993600.0,74.78,936943200.0,0.7,73.78,0.85,partly-cloudy-day,0.04,,,Humid and mostly cloudy throughout the day.,936960565.0,937004012.0,91.46,936993600.0,70.75,937051200.0,91.46,936993600.0,73.42,936939600.0,936939600.0,5.0,936979200.0,,142.0,2.52
73,1999-09-11 05:00:00,-3.74937,-73.2444,America/Lima,-5,89.57,937080000.0,74.78,937116000.0,89.57,937080000.0,72.22,937051200.0,0.8,73.05,0.9,partly-cloudy-day,0.07,,,Humid and mostly cloudy throughout the day.,937046937.0,937090396.0,82.46,937080000.0,73.42,937116000.0,82.46,937080000.0,70.75,937051200.0,937026000.0,5.0,937065600.0,,89.0,2.28
74,1999-09-12 05:00:00,-3.74937,-73.2444,America/Lima,-5,105.15,937166400.0,76.69,937202400.0,105.15,937166400.0,74.78,937116000.0,0.51,73.87,0.82,partly-cloudy-day,0.1,,,Humid and partly cloudy throughout the day.,937133309.0,937176780.0,91.46,937166400.0,75.23,937202400.0,91.46,937166400.0,73.42,937116000.0,937112400.0,7.0,937159200.0,,240.0,0.78
75,1999-09-13 05:00:00,-3.74937,-73.2444,America/Lima,-5,105.15,937245600.0,74.89,937296000.0,105.15,937245600.0,76.69,937202400.0,0.51,76.07,0.77,partly-cloudy-day,0.14,,,Humid and mostly cloudy throughout the day.,937219682.0,937263164.0,91.46,937245600.0,73.42,937296000.0,91.46,937245600.0,75.23,937202400.0,937198800.0,8.0,937242000.0,,60.0,0.89
76,1999-09-14 05:00:00,-3.74937,-73.2444,America/Lima,-5,105.58,937332000.0,73.21,937389600.0,105.58,937332000.0,74.89,937296000.0,0.71,74.64,0.83,partly-cloudy-day,0.17,,,Humid and mostly cloudy throughout the day.,937306054.0,937349548.0,92.14,937332000.0,71.65,937389600.0,92.14,937332000.0,73.42,937296000.0,937285200.0,9.0,937324800.0,,71.0,2.29
77,1999-09-15 05:00:00,-3.74937,-73.2444,America/Lima,-5,102.62,937425600.0,74.78,937461600.0,102.62,937425600.0,73.21,937389600.0,0.74,74.25,0.86,partly-cloudy-day,0.2,,,Humid and mostly cloudy throughout the day.,937392426.0,937435932.0,89.65,937425600.0,73.42,937458000.0,89.65,937425600.0,71.65,937389600.0,937371600.0,6.0,937422000.0,,38.0,2.34
78,1999-09-16 05:00:00,-3.74937,-73.2444,America/Lima,-5,97.21,937508400.0,73.21,937555200.0,97.21,937508400.0,74.78,937461600.0,0.77,73.77,0.88,partly-cloudy-day,0.23,,,Humid and mostly cloudy throughout the day.,937478797.0,937522316.0,86.04,937508400.0,71.65,937555200.0,86.04,937508400.0,73.42,937458000.0,937458000.0,6.0,937501200.0,,151.0,3.13
79,1999-09-17 05:00:00,-3.74937,-73.2444,America/Lima,-5,97.21,937598400.0,74.78,937634400.0,97.21,937598400.0,73.21,937555200.0,0.76,73.5,0.89,partly-cloudy-day,0.26,rain,,Humid and mostly cloudy throughout the day.,937565169.0,937608700.0,86.04,937598400.0,73.42,937623600.0,86.04,937598400.0,71.65,937555200.0,937544400.0,6.0,937587600.0,,172.0,3.32
80,1999-09-18 05:00:00,-3.74937,-73.2444,America/Lima,-5,97.84,937681200.0,74.89,937731600.0,97.84,937681200.0,74.78,937634400.0,0.68,74.18,0.87,partly-cloudy-day,0.29,rain,,Humid and mostly cloudy throughout the day.,937651541.0,937695084.0,87.86,937681200.0,73.42,937731600.0,87.86,937681200.0,73.42,937630800.0,937630800.0,7.0,937666800.0,,256.0,3.04
81,1999-09-19 05:00:00,-3.74937,-73.2444,America/Lima,-5,105.15,937771200.0,73.21,937814400.0,105.15,937771200.0,74.89,937731600.0,0.8,74.27,0.84,partly-cloudy-day,0.32,rain,,Humid and mostly cloudy throughout the day.,937737913.0,937781468.0,91.46,937771200.0,71.65,937814400.0,91.46,937771200.0,73.42,937731600.0,937717200.0,8.0,937756800.0,,252.0,2.48
82,1999-09-20 05:00:00,-3.74937,-73.2444,America/Lima,-5,100.3,937854000.0,71.23,937900800.0,100.3,937854000.0,73.21,937814400.0,0.81,73.54,0.85,partly-cloudy-day,0.35,rain,,Humid and mostly cloudy throughout the day.,937824285.0,937867851.0,89.65,937854000.0,69.85,937900800.0,89.65,937854000.0,71.65,937814400.0,937803600.0,6.0,937854000.0,,198.0,2.79
83,1999-09-21 05:00:00,-3.74937,-73.2444,America/Lima,-5,90.02,937936800.0,74.78,937980000.0,90.02,937936800.0,71.23,937900800.0,0.83,73.43,0.9,partly-cloudy-day,0.38,rain,,Humid and mostly cloudy throughout the day.,937910656.0,937954235.0,82.8,937936800.0,73.42,937980000.0,82.8,937936800.0,69.85,937900800.0,937890000.0,6.0,937933200.0,,130.0,1.8
84,1999-09-22 05:00:00,-3.74937,-73.2444,America/Lima,-5,100.3,938034000.0,74.89,938084400.0,100.3,938034000.0,74.78,937980000.0,0.57,74.06,0.82,partly-cloudy-day,0.42,rain,,Humid and mostly cloudy throughout the day.,937997028.0,938040620.0,89.65,938034000.0,73.42,938084400.0,89.65,938034000.0,73.42,937980000.0,937976400.0,8.0,938019600.0,,200.0,1.38
85,1999-09-23 05:00:00,-3.74937,-73.2444,America/Lima,-5,100.01,938106000.0,71.23,938163600.0,100.01,938106000.0,74.63,938138400.0,0.76,73.09,0.87,partly-cloudy-day,0.45,rain,,Humid and mostly cloudy throughout the day.,938083400.0,938127004.0,87.86,938098800.0,69.85,938163600.0,87.86,938098800.0,73.42,938084400.0,938062800.0,8.0,938102400.0,,58.0,2.13
86,1999-09-24 05:00:00,-3.74937,-73.2444,America/Lima,-5,100.3,938203200.0,73.21,938250000.0,100.3,938203200.0,71.23,938163600.0,0.57,73.47,0.86,partly-cloudy-day,0.49,,,Humid and mostly cloudy throughout the day.,938169772.0,938213388.0,89.65,938203200.0,71.65,938250000.0,89.65,938203200.0,69.85,938163600.0,938149200.0,8.0,938188800.0,,41.0,1.58
87,1999-09-25 05:00:00,-3.74937,-73.2444,America/Lima,-5,100.3,938282400.0,74.78,938325600.0,100.3,938282400.0,73.21,938250000.0,0.74,73.49,0.88,partly-cloudy-day,0.52,,,Humid and mostly cloudy throughout the day.,938256145.0,938299773.0,89.65,938282400.0,73.42,938307600.0,89.65,938282400.0,71.65,938250000.0,938235600.0,8.0,938278800.0,,33.0,1.45
88,1999-09-26 05:00:00,-3.74937,-73.2444,America/Lima,-5,97.84,938376000.0,72.93,938422800.0,97.84,938376000.0,74.78,938325600.0,0.85,73.48,0.87,partly-cloudy-day,0.56,,,Humid and mostly cloudy throughout the day.,938342517.0,938386157.0,87.86,938376000.0,71.65,938422800.0,87.86,938376000.0,73.42,938322000.0,938322000.0,6.0,938365200.0,,51.0,1.65
89,1999-09-27 05:00:00,-3.74937,-73.2444,America/Lima,-5,95.24,938451600.0,70.94,938502000.0,95.24,938451600.0,72.82,938476800.0,0.84,71.74,0.91,partly-cloudy-day,0.6,,,Humid and mostly cloudy throughout the day.,938428890.0,938472542.0,86.04,938451600.0,69.85,938502000.0,86.04,938451600.0,71.65,938422800.0,938408400.0,7.0,938444400.0,,152.0,1.46
90,1999-09-28 05:00:00,-3.74937,-73.2444,America/Lima,-5,89.57,938552400.0,73.21,938602800.0,89.57,938552400.0,70.94,938502000.0,0.81,72.42,0.9,partly-cloudy-day,0.63,,,Humid and mostly cloudy throughout the day.,938515262.0,938558927.0,82.46,938552400.0,71.65,938602800.0,82.46,938552400.0,69.85,938502000.0,938494800.0,5.0,938534400.0,,354.0,0.49
91,1999-09-29 05:00:00,-3.74937,-73.2444,America/Lima,-5,98.49,938628000.0,74.78,938692800.0,98.49,938628000.0,73.21,938602800.0,0.73,74.38,0.87,partly-cloudy-day,0.67,,,Humid and mostly cloudy throughout the day.,938601635.0,938645313.0,87.86,938628000.0,73.42,938689200.0,87.86,938628000.0,71.65,938602800.0,938581200.0,8.0,938620800.0,,48.0,0.81
92,1999-09-30 05:00:00,-3.74937,-73.2444,America/Lima,-5,105.15,938721600.0,73.21,938772000.0,105.15,938721600.0,74.78,938692800.0,0.54,74.67,0.83,partly-cloudy-day,0.71,rain,,Humid and mostly cloudy throughout the day.,938688009.0,938731698.0,91.46,938721600.0,71.65,938772000.0,91.46,938721600.0,73.42,938689200.0,938667600.0,7.0,938703600.0,,4.0,0.48
93,1999-10-01 05:00:00,-3.74937,-73.2444,America/Lima,-5,102.62,938797200.0,73.21,938858400.0,102.62,938797200.0,73.21,938772000.0,0.61,74.39,0.83,partly-cloudy-day,0.75,,,Humid and mostly cloudy throughout the day.,938774382.0,938818084.0,89.65,938797200.0,71.65,938858400.0,89.65,938797200.0,71.65,938772000.0,938754000.0,8.0,938793600.0,,5.0,0.78
94,1999-10-02 05:00:00,-3.74937,-73.2444,America/Lima,-5,105.15,938890800.0,73.21,938941200.0,105.15,938890800.0,73.21,938858400.0,0.62,74.01,0.84,partly-cloudy-day,0.78,rain,,Humid and mostly cloudy throughout the day.,938860756.0,938904471.0,91.46,938890800.0,71.65,938941200.0,91.46,938890800.0,71.65,938858400.0,938840400.0,6.0,938890800.0,,57.0,2.51
95,1999-10-03 05:00:00,-3.74937,-73.2444,America/Lima,-5,97.21,938980800.0,73.21,939031200.0,97.21,938980800.0,73.21,938941200.0,0.79,74.3,0.89,partly-cloudy-day,0.82,,,Humid and mostly cloudy throughout the day.,938947130.0,938990857.0,86.04,938980800.0,71.65,939031200.0,86.04,938980800.0,71.65,938941200.0,938926800.0,7.0,938962800.0,,197.0,1.42
96,1999-10-04 05:00:00,-3.74937,-73.2444,America/Lima,-5,85.36,939063600.0,65.27,939121200.0,85.36,939063600.0,72.18,939092400.0,0.8,71.46,0.88,partly-cloudy-day,0.85,,,Humid and mostly cloudy throughout the day.,939033505.0,939077244.0,80.62,939060000.0,64.44,939121200.0,80.62,939060000.0,71.65,939031200.0,939013200.0,6.0,939052800.0,,152.0,2.84
97,1999-10-05 05:00:00,-3.74937,-73.2444,America/Lima,-5,95.24,939153600.0,69.24,939207600.0,95.24,939153600.0,65.27,939121200.0,0.82,70.07,0.87,partly-cloudy-day,0.89,,,Humid and mostly cloudy throughout the day.,939119880.0,939163632.0,86.04,939153600.0,68.04,939207600.0,86.04,939153600.0,64.44,939121200.0,939099600.0,5.0,939135600.0,,150.0,1.18
98,1999-10-06 05:00:00,-3.74937,-73.2444,America/Lima,-5,100.3,939240000.0,73.21,939283200.0,100.3,939240000.0,69.24,939207600.0,0.48,72.67,0.84,partly-cloudy-day,0.92,,,Humid and partly cloudy throughout the day.,939206255.0,939250020.0,89.65,939240000.0,71.65,939283200.0,89.65,939240000.0,68.04,939207600.0,939186000.0,10.0,939225600.0,,149.0,2.32
99,1999-10-07 05:00:00,-3.74937,-73.2444,America/Lima,-5,102.73,939326400.0,74.78,939384000.0,102.73,939326400.0,73.21,939283200.0,0.51,73.5,0.82,partly-cloudy-day,0.95,,,Humid and mostly cloudy throughout the day.,939292631.0,939336408.0,91.46,939326400.0,73.42,939380400.0,91.46,939326400.0,71.65,939283200.0,939272400.0,8.0,939315600.0,,150.0,1.39
100,1999-10-08 05:00:00,-3.74937,-73.2444,America/Lima,-5,107.56,939412800.0,74.63,939445200.0,107.56,939412800.0,74.78,939384000.0,0.63,73.92,0.83,partly-cloudy-day,0.99,,,Humid and mostly cloudy throughout the day.,939379008.0,939422797.0,93.22,939412800.0,73.42,939430800.0,93.22,939412800.0,73.42,939380400.0,939358800.0,8.0,939402000.0,,136.0,2.07
101,1999-10-09 05:00:00,-3.74937,-73.2444,America/Lima,-5,100.01,939495600.0,71.23,939546000.0,100.01,939495600.0,74.63,939445200.0,0.81,73.38,0.83,partly-cloudy-day,0.02,,,Humid and mostly cloudy throughout the day.,939465384.0,939509186.0,87.86,939495600.0,69.85,939546000.0,87.86,939495600.0,73.42,939445200.0,939445200.0,6.0,939488400.0,,206.0,0.79
102,1999-10-10 05:00:00,-3.74937,-73.2444,America/Lima,-5,95.24,939578400.0,71.23,939636000.0,95.24,939578400.0,71.23,939546000.0,0.75,72.72,0.87,partly-cloudy-day,0.05,,,Humid and mostly cloudy throughout the day.,939551762.0,939595575.0,86.04,939578400.0,69.85,939636000.0,86.04,939578400.0,69.85,939546000.0,939531600.0,6.0,939578400.0,,206.0,0.69
103,1999-10-11 05:00:00,-3.74937,-73.2444,America/Lima,-5,105.44,939664800.0,74.78,939708000.0,105.44,939664800.0,71.23,939636000.0,0.69,72.79,0.86,partly-cloudy-day,0.08,,,Humid and mostly cloudy throughout the day.,939638139.0,939681966.0,91.46,939664800.0,73.42,939708000.0,91.46,939664800.0,69.85,939636000.0,939618000.0,8.0,939657600.0,,110.0,0.34
104,1999-10-12 05:00:00,-3.74937,-73.2444,America/Lima,-5,105.15,939758400.0,71.23,939805200.0,105.15,939758400.0,74.78,939708000.0,0.75,73.76,0.84,partly-cloudy-day,0.11,rain,,Humid and mostly cloudy throughout the day.,939724518.0,939768356.0,91.46,939758400.0,69.85,939805200.0,91.46,939758400.0,73.42,939708000.0,939704400.0,8.0,939747600.0,,115.0,2.43
105,1999-10-13 05:00:00,-3.74937,-73.2444,America/Lima,-5,92.53,939844800.0,69.24,939895200.0,92.53,939844800.0,71.23,939805200.0,0.74,72.05,0.89,partly-cloudy-day,0.14,,,Humid and mostly cloudy throughout the day.,939810897.0,939854748.0,84.25,939844800.0,68.04,939895200.0,84.25,939844800.0,69.85,939805200.0,939790800.0,6.0,939841200.0,,197.0,0.93
106,1999-10-14 05:00:00,-3.74937,-73.2444,America/Lima,-5,95.24,939916800.0,72.67,939952800.0,95.24,939916800.0,69.24,939895200.0,0.71,71.42,0.87,partly-cloudy-day,0.17,rain,,Humid and mostly cloudy throughout the day.,939897276.0,939941140.0,86.04,939916800.0,71.65,939952800.0,86.04,939916800.0,68.04,939895200.0,939877200.0,6.0,939920400.0,,165.0,2.42
107,1999-10-15 05:00:00,-3.74937,-73.2444,America/Lima,-5,100.3,940014000.0,74.78,940053600.0,100.3,940014000.0,72.67,939963600.0,0.58,72.72,0.83,partly-cloudy-day,0.2,rain,,Humid and mostly cloudy throughout the day.,939983656.0,940027532.0,89.65,940014000.0,73.42,940053600.0,89.65,940014000.0,71.65,939963600.0,939963600.0,8.0,940006800.0,,79.0,0.73
108,1999-10-16 05:00:00,-3.74937,-73.2444,America/Lima,-5,107.56,940100400.0,74.89,940154400.0,107.56,940100400.0,74.78,940053600.0,0.52,74.67,0.81,partly-cloudy-day,0.23,,,Humid and mostly cloudy throughout the day.,940070037.0,940113925.0,93.22,940100400.0,73.42,940154400.0,93.22,940100400.0,73.42,940053600.0,940050000.0,8.0,940093200.0,,150.0,0.31
109,1999-10-17 05:00:00,-3.74937,-73.2444,America/Lima,-5,107.56,940186800.0,74.89,940230000.0,107.56,940186800.0,74.89,940154400.0,0.46,75.26,0.78,partly-cloudy-day,0.26,,,Humid and partly cloudy throughout the day.,940156419.0,940200319.0,95.04,940190400.0,73.42,940230000.0,95.04,940190400.0,73.42,940154400.0,940136400.0,8.0,940179600.0,,20.0,0.14
110,1999-10-18 05:00:00,-3.74937,-73.2444,America/Lima,-5,107.56,940269600.0,73.21,940327200.0,107.56,940269600.0,74.78,940291200.0,0.59,73.36,0.84,partly-cloudy-day,0.3,,,Humid and mostly cloudy throughout the day.,940242801.0,940286713.0,93.22,940269600.0,71.65,940327200.0,93.22,940269600.0,73.42,940230000.0,940222800.0,8.0,940266000.0,,52.0,2.22
111,1999-10-19 05:00:00,-3.74937,-73.2444,America/Lima,-5,94.25,940359600.0,74.89,940384800.0,94.25,940359600.0,73.21,940327200.0,0.83,73.18,0.91,partly-cloudy-day,0.33,rain,,Humid and mostly cloudy throughout the day.,940329183.0,940373108.0,84.25,940359600.0,73.42,940384800.0,84.25,940359600.0,71.65,940327200.0,940309200.0,6.0,940352400.0,,170.0,0.78
112,1999-10-20 05:00:00,-3.74937,-73.2444,America/Lima,-5,100.3,940446000.0,73.21,940489200.0,100.3,940446000.0,74.89,940395600.0,0.64,74.0,0.84,partly-cloudy-day,0.36,rain,,Humid and mostly cloudy throughout the day.,940415567.0,940459504.0,89.65,940446000.0,71.65,940489200.0,89.65,940446000.0,73.42,940395600.0,940395600.0,7.0,940431600.0,,,0.0
113,1999-10-21 05:00:00,-3.74937,-73.2444,America/Lima,-5,102.85,940532400.0,74.89,940582800.0,102.85,940532400.0,73.21,940489200.0,0.66,74.27,0.81,partly-cloudy-day,0.4,,,Humid and mostly cloudy throughout the day.,940501951.0,940545900.0,93.22,940532400.0,73.42,940582800.0,93.22,940532400.0,71.65,940489200.0,940482000.0,8.0,940525200.0,,140.0,0.34
114,1999-10-22 05:00:00,-3.74937,-73.2444,America/Lima,-5,105.15,940618800.0,72.93,940683600.0,105.15,940618800.0,74.89,940582800.0,0.76,74.03,0.84,partly-cloudy-day,0.43,,,Humid and mostly cloudy throughout the day.,940588336.0,940632297.0,91.46,940618800.0,71.65,940662000.0,91.46,940618800.0,73.42,940582800.0,940568400.0,8.0,940611600.0,,99.0,1.83
115,1999-10-23 05:00:00,-3.74937,-73.2444,America/Lima,-5,94.25,940712400.0,74.78,940766400.0,94.25,940712400.0,72.93,940683600.0,0.79,73.09,0.91,partly-cloudy-day,0.47,rain,,Humid and mostly cloudy throughout the day.,940674722.0,940718695.0,84.25,940712400.0,73.42,940755600.0,84.25,940712400.0,71.65,940662000.0,940654800.0,6.0,940698000.0,,358.0,0.59
116,1999-10-24 05:00:00,-3.74937,-73.2444,America/Lima,-5,102.73,940791600.0,75.16,940838400.0,102.73,940791600.0,74.78,940766400.0,0.69,74.39,0.84,partly-cloudy-day,0.51,,,Humid and mostly cloudy throughout the day.,940761108.0,940805093.0,91.46,940791600.0,73.42,940838400.0,91.46,940791600.0,73.42,940755600.0,940741200.0,6.0,940784400.0,,350.0,0.2
117,1999-10-25 05:00:00,-3.74937,-73.2444,America/Lima,-5,107.56,940878000.0,74.89,940932000.0,107.56,940878000.0,75.16,940838400.0,0.33,74.94,0.8,partly-cloudy-day,0.55,,,Humid and partly cloudy throughout the day.,940847495.0,940891492.0,93.22,940874400.0,73.42,940932000.0,93.22,940874400.0,73.42,940838400.0,940827600.0,8.0,940867200.0,,41.0,0.16
118,1999-10-26 05:00:00,-3.74937,-73.2444,America/Lima,-5,100.3,940953600.0,73.21,941014800.0,100.3,940953600.0,74.89,940932000.0,0.41,74.07,0.8,partly-cloudy-day,0.58,,,Humid and partly cloudy throughout the day.,940933884.0,940977892.0,89.65,940953600.0,71.65,941014800.0,89.65,940953600.0,73.42,940932000.0,940914000.0,8.0,940950000.0,,14.0,2.17
119,1999-10-27 05:00:00,-3.74937,-73.2444,America/Lima,-5,105.15,941047200.0,76.61,941079600.0,105.15,941047200.0,73.21,941014800.0,0.71,73.71,0.85,partly-cloudy-day,0.62,rain,,Humid and mostly cloudy throughout the day.,941020272.0,941064293.0,91.46,941047200.0,75.23,941079600.0,91.46,941047200.0,71.65,941014800.0,941000400.0,6.0,941043600.0,,72.0,0.49
120,1999-10-28 05:00:00,-3.74937,-73.2444,America/Lima,-5,107.56,941137200.0,74.89,941184000.0,107.56,941137200.0,76.77,941090400.0,0.74,74.86,0.8,partly-cloudy-day,0.66,rain,,Humid and mostly cloudy throughout the day.,941106662.0,941150694.0,93.22,941137200.0,73.42,941184000.0,93.22,941137200.0,75.23,941086800.0,941086800.0,7.0,941122800.0,,290.0,0.31
121,1999-10-29 05:00:00,-3.74937,-73.2444,America/Lima,-5,100.3,941216400.0,69.24,941270400.0,100.3,941216400.0,73.21,941252400.0,0.83,73.63,0.88,partly-cloudy-day,0.7,,,Humid and mostly cloudy throughout the day.,941193053.0,941237096.0,89.65,941216400.0,68.04,941270400.0,89.65,941216400.0,71.65,941252400.0,941173200.0,7.0,941209200.0,,74.0,3.24
122,1999-10-30 05:00:00,-3.74937,-73.2444,America/Lima,-5,82.46,941306400.0,69.24,941360400.0,82.46,941306400.0,69.24,941270400.0,0.86,72.18,0.94,partly-cloudy-day,0.73,rain,,Humid and mostly cloudy throughout the day.,941279444.0,941323499.0,78.85,941306400.0,68.04,941360400.0,78.85,941306400.0,68.04,941270400.0,941259600.0,6.0,941302800.0,,270.0,0.14
123,1999-10-31 05:00:00,-3.74937,-73.2444,America/Lima,-5,94.25,941389200.0,74.89,941439600.0,94.25,941389200.0,69.24,941360400.0,0.67,73.77,0.9,partly-cloudy-day,0.77,rain,,Humid and mostly cloudy throughout the day.,941365836.0,941409903.0,84.25,941389200.0,73.42,941439600.0,84.25,941389200.0,68.04,941360400.0,941346000.0,6.0,941389200.0,,,0.0
124,1999-11-01 05:00:00,-3.74937,-73.2444,America/Lima,-5,107.56,941482800.0,74.89,941536800.0,107.56,941482800.0,74.89,941439600.0,0.55,75.05,0.79,partly-cloudy-day,0.8,,,Humid and mostly cloudy throughout the day.,941452229.0,941496307.0,95.04,941490000.0,73.42,941536800.0,95.04,941490000.0,73.42,941439600.0,941432400.0,8.0,941475600.0,,,0.0
125,1999-11-02 05:00:00,-3.74937,-73.2444,America/Lima,-5,110.02,941572800.0,75.16,941623200.0,110.02,941572800.0,74.89,941536800.0,0.27,74.67,0.76,partly-cloudy-day,0.84,,,Humid and partly cloudy throughout the day.,941538623.0,941582713.0,95.04,941572800.0,73.42,941623200.0,95.04,941572800.0,73.42,941536800.0,941518800.0,8.0,941554800.0,,30.0,0.15
126,1999-11-03 05:00:00,-3.74937,-73.2444,America/Lima,-5,108.43,941652000.0,76.87,941698800.0,108.43,941652000.0,75.16,941623200.0,0.46,74.4,0.76,partly-cloudy-day,0.87,,,Humid and mostly cloudy throughout the day.,941625018.0,941669119.0,96.87,941662800.0,75.23,941698800.0,96.87,941662800.0,73.42,941623200.0,941605200.0,8.0,941648400.0,,52.0,0.73
127,1999-11-04 05:00:00,-3.74937,-73.2444,America/Lima,-5,105.15,941738400.0,74.78,941781600.0,105.15,941738400.0,76.87,941698800.0,0.69,74.83,0.83,partly-cloudy-day,0.9,rain,,Humid and mostly cloudy throughout the day.,941711414.0,941755525.0,93.22,941734800.0,73.42,941778000.0,93.22,941734800.0,75.23,941698800.0,941691600.0,8.0,941727600.0,,85.0,1.08
