,date,latitude,longitude,timezone,offset,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,apparentTemperatureMax,apparentTemperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,cloudCover,dewPoint,humidity,icon,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,pressure,summary,sunriseTime,sunsetTime,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,temperatureMax,temperatureMaxTime,temperatureMin,temperatureMinTime,time,uvIndex,uvIndexTime,visibility,windBearing,windGust,windGustTime,windSpeed
3876,1999-12-11 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,81.74,944931600.0,72.42,944982000.0,81.74,944931600.0,70.66,944902800.0,0.68,65.16,0.73,partly-cloudy-day,0.12,,,,,rain,1015.42,Mostly cloudy throughout the day.,944909271.0,944949023.0,79.92,944931600.0,71.83,944974800.0,79.92,944931600.0,69.85,944902800.0,944884800.0,5.0,944931600.0,,49.0,,,5.43
3877,1999-12-12 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,81.33,945010800.0,74.36,945082800.0,81.33,945010800.0,72.42,944982000.0,0.67,64.24,0.68,partly-cloudy-day,0.15,,,,,rain,1015.79,Mostly cloudy throughout the day.,944995706.0,945035442.0,79.94,945021600.0,73.81,945057600.0,79.94,945021600.0,71.83,944974800.0,944971200.0,4.0,945014400.0,,61.0,,,6.72
3878,1999-12-13 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,83.1,945108000.0,73.5,945169200.0,83.1,945108000.0,73.9,945140400.0,0.64,65.19,0.68,partly-cloudy-day,0.19,,,,,rain,1016.5,Overcast throughout the day.,945082140.0,945121863.0,81.93,945108000.0,72.93,945140400.0,81.93,945108000.0,72.93,945140400.0,945057600.0,6.0,945100800.0,,63.0,,,11.16
3879,1999-12-14 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,81.74,945187200.0,74.98,945248400.0,81.74,945187200.0,73.5,945169200.0,0.76,65.1,0.69,partly-cloudy-day,0.22,,,,,rain,1016.81,Mostly cloudy throughout the day.,945168574.0,945208285.0,79.92,945187200.0,74.88,945226800.0,79.92,945187200.0,72.93,945158400.0,945144000.0,4.0,945187200.0,,68.0,,,10.38
3880,1999-12-15 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,82.4,945284400.0,74.88,945327600.0,82.4,945284400.0,74.98,945248400.0,0.81,62.89,0.62,partly-cloudy-day,0.25,,,,,rain,1016.99,Mostly cloudy throughout the day.,945255007.0,945294708.0,80.83,945284400.0,74.88,945298800.0,80.83,945284400.0,74.88,945244800.0,945230400.0,4.0,945277200.0,,57.0,,,12.59
3881,1999-12-16 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,82.4,945360000.0,72.29,945406800.0,82.4,945360000.0,74.61,945374400.0,0.95,62.87,0.63,cloudy,0.28,,,,,rain,1016.14,Overcast throughout the day.,945341439.0,945381131.0,80.83,945360000.0,70.94,945406800.0,80.83,945360000.0,73.81,945374400.0,945316800.0,4.0,945360000.0,,55.0,,,12.5
3882,1999-12-17 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,83.94,945446400.0,72.99,945504000.0,83.94,945446400.0,72.29,945406800.0,0.73,68.48,0.79,partly-cloudy-day,0.32,,,,,rain,1015.63,Mostly cloudy throughout the day.,945427871.0,945467556.0,80.83,945446400.0,71.83,945504000.0,80.83,945446400.0,70.94,945406800.0,945403200.0,5.0,945446400.0,,73.0,,,9.64
3883,1999-12-18 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,83.03,945532800.0,74.05,945558000.0,83.03,945532800.0,72.99,945504000.0,0.79,69.88,0.83,partly-cloudy-day,0.36,,,,,rain,1015.72,Mostly cloudy throughout the day.,945514303.0,945553981.0,79.94,945540000.0,72.93,945558000.0,79.94,945540000.0,71.83,945504000.0,945489600.0,5.0,945529200.0,,92.0,,,7.84
3884,1999-12-19 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,84.27,945615600.0,72.99,945666000.0,84.27,945615600.0,73.13,945658800.0,0.85,69.24,0.79,partly-cloudy-day,0.39,,,,,rain,1015.97,Mostly cloudy throughout the day.,945600734.0,945640407.0,80.83,945615600.0,71.83,945658800.0,80.83,945615600.0,71.83,945658800.0,945576000.0,4.0,945615600.0,,88.0,,,10.18
3885,1999-12-20 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,84.7,945705600.0,74.33,945752400.0,84.7,945705600.0,72.99,945666000.0,0.67,70.34,0.83,partly-cloudy-day,0.43,,,,,rain,1015.82,Humid and mostly cloudy throughout the day.,945687164.0,945726835.0,80.83,945705600.0,72.93,945752400.0,80.83,945705600.0,71.83,945666000.0,945662400.0,5.0,945705600.0,,81.0,,,9.8
3886,1999-12-21 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,85.55,945795600.0,71.24,945856800.0,85.55,945795600.0,74.33,945752400.0,0.92,71.74,0.88,cloudy,0.47,,,,,rain,1015.91,Humid and overcast throughout the day.,945773594.0,945813263.0,80.83,945795600.0,69.85,945856800.0,80.83,945795600.0,72.93,945752400.0,945748800.0,4.0,945795600.0,,68.0,,,13.74
3887,1999-12-22 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,89.51,945885600.0,74.33,945943200.0,89.51,945885600.0,71.24,945856800.0,0.53,71.88,0.87,partly-cloudy-day,0.51,,,,,rain,1017.21,Humid and partly cloudy throughout the day.,945860023.0,945899691.0,84.11,945885600.0,72.93,945943200.0,84.11,945885600.0,69.85,945856800.0,945835200.0,6.0,945878400.0,,78.0,,,12.16
3888,1999-12-23 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,87.29,945968400.0,73.9,946029600.0,87.29,945968400.0,74.33,945943200.0,0.54,71.22,0.82,partly-cloudy-day,0.55,,,,,rain,1017.87,Humid and mostly cloudy throughout the day.,945946451.0,945986121.0,81.91,945968400.0,72.93,946022400.0,81.91,945968400.0,72.93,945943200.0,945921600.0,5.0,945968400.0,,73.0,,,10.4
3889,1999-12-24 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,84.73,946058400.0,74.33,946119600.0,84.73,946058400.0,73.9,946029600.0,0.65,69.47,0.79,partly-cloudy-day,0.59,,,,,rain,1015.59,Mostly cloudy throughout the day.,946032879.0,946072551.0,80.85,946058400.0,72.93,946119600.0,80.85,946058400.0,72.93,946022400.0,946008000.0,6.0,946054800.0,,52.0,,,9.29
3890,1999-12-25 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,85.59,946144800.0,72.99,946206000.0,85.59,946144800.0,74.33,946119600.0,0.4,71.24,0.83,partly-cloudy-day,0.63,,,,,rain,1014.44,Humid and partly cloudy throughout the day.,946119306.0,946158982.0,80.85,946144800.0,71.83,946195200.0,80.85,946144800.0,72.93,946119600.0,946094400.0,6.0,946141200.0,,16.0,,,6.52
3891,1999-12-26 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,83.39,946231200.0,70.66,946288800.0,83.39,946231200.0,72.99,946206000.0,0.56,68.95,0.8,partly-cloudy-day,0.66,,,,,rain,1015.45,Mostly cloudy throughout the day.,946205732.0,946245414.0,79.94,946231200.0,69.85,946288800.0,79.94,946231200.0,71.83,946195200.0,946180800.0,6.0,946224000.0,,320.0,,,6.39
3892,1999-12-27 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,82.8,946317600.0,72.99,946371600.0,82.8,946317600.0,70.66,946288800.0,0.4,67.66,0.78,partly-cloudy-day,0.7,,,,,rain,1016.49,Mostly cloudy throughout the day.,946292157.0,946331846.0,79.94,946317600.0,71.83,946371600.0,79.94,946317600.0,69.85,946288800.0,946267200.0,6.0,946310400.0,,18.0,,,6.32
3893,1999-12-28 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,79.46,946396800.0,74.47,946454400.0,79.46,946396800.0,72.99,946371600.0,0.77,71.49,0.9,partly-cloudy-day,0.73,,,,,rain,1016.1,Humid and mostly cloudy throughout the day.,946378581.0,946418279.0,77.97,946396800.0,72.93,946454400.0,77.97,946396800.0,71.83,946371600.0,946353600.0,4.0,946396800.0,,30.0,,,4.21
3894,1999-12-29 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,91.79,946483200.0,76.49,946540800.0,91.79,946483200.0,74.47,946454400.0,0.38,73.59,0.89,partly-cloudy-day,0.76,,,,,rain,1016.38,Humid and partly cloudy throughout the day.,946465004.0,946504712.0,83.88,946483200.0,74.88,946540800.0,83.88,946483200.0,72.93,946454400.0,946440000.0,6.0,946486800.0,,90.0,,,4.91
3895,1999-12-30 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,88.69,946566000.0,73.15,946641600.0,88.69,946566000.0,76.49,946540800.0,0.49,72.47,0.84,partly-cloudy-day,0.8,,,,,rain,1017.59,Humid and partly cloudy throughout the day.,946551427.0,946591146.0,82.83,946566000.0,71.85,946641600.0,82.83,946566000.0,74.88,946540800.0,946526400.0,5.0,946569600.0,,79.0,,,8.73
3896,1999-12-31 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,83.64,946656000.0,74.17,946720800.0,83.64,946656000.0,72.84,946645200.0,0.7,70.02,0.82,partly-cloudy-day,0.83,,,,,rain,1016.72,Mostly cloudy throughout the day.,946637848.0,946677581.0,79.92,946656000.0,72.93,946720800.0,79.92,946656000.0,71.83,946645200.0,946612800.0,5.0,946656000.0,,91.0,,,8.32
3897,2000-01-01 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,85.28,946753200.0,75.93,946807200.0,85.28,946753200.0,74.17,946720800.0,0.65,69.67,0.78,partly-cloudy-day,0.86,,,,,rain,1016.89,Light rain in the evening and overnight.,946724269.0,946764016.0,81.91,946753200.0,74.88,946767600.0,81.91,946753200.0,72.93,946720800.0,946699200.0,5.0,946749600.0,9.767000000000001,77.0,,,12.21
3898,2000-01-02 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,84.82,946832400.0,72.15,946875600.0,84.82,946832400.0,75.79,946864800.0,0.56,68.57,0.75,rain,0.89,0.0012,0.01,946857600.0,1.0,rain,1016.48,Light rain in the evening and overnight.,946810688.0,946850451.0,81.91,946832400.0,70.94,946875600.0,81.91,946832400.0,74.88,946807200.0,946785600.0,5.0,946832400.0,9.955,64.0,,,14.19
3899,2000-01-03 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,85.07,946911600.0,74.05,946947600.0,85.07,946911600.0,72.15,946875600.0,0.61,70.19,0.85,rain,0.92,0.0235,0.1,946922400.0,1.0,rain,1015.89,Rain and humid throughout the day.,946897107.0,946936887.0,80.83,946911600.0,72.93,946947600.0,80.83,946911600.0,70.94,946875600.0,946872000.0,5.0,946915200.0,8.977,70.0,,,11.86
3900,2000-01-04 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,83.64,946998000.0,74.17,947062800.0,83.64,946998000.0,74.17,946990800.0,0.52,70.86,0.85,rain,0.95,0.0012,0.01,946983600.0,1.0,rain,1015.48,Light rain in the morning and overnight.,946983525.0,947023323.0,79.92,946998000.0,72.93,947059200.0,79.92,946998000.0,72.93,946990800.0,946958400.0,5.0,947001600.0,9.831,77.0,,,9.43
3901,2000-01-05 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,87.32,947095200.0,75.02,947149200.0,87.32,947095200.0,74.17,947062800.0,0.38,70.81,0.84,partly-cloudy-day,0.98,,,,,rain,1016.04,Drizzle in the morning.,947069941.0,947109760.0,81.93,947095200.0,73.81,947149200.0,81.93,947095200.0,72.93,947059200.0,947044800.0,6.0,947088000.0,9.706,83.0,,,9.03
3902,2000-01-06 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,84.27,947178000.0,71.86,947224800.0,84.27,947178000.0,74.17,947210400.0,0.35,69.75,0.79,rain,0.01,0.0062,0.0199,947210400.0,1.0,rain,1017.05,Light rain in the evening and overnight.,947156357.0,947196197.0,80.83,947170800.0,70.97,947224800.0,80.83,947170800.0,72.93,947210400.0,947131200.0,6.0,947174400.0,9.831,76.0,,,13.37
3903,2000-01-07 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,84.7,947264400.0,74.92,947332800.0,84.7,947264400.0,71.86,947224800.0,0.46,68.76,0.77,rain,0.04,0.0025,0.01,947224800.0,1.0,rain,1017.57,Partly cloudy throughout the day.,947242771.0,947282634.0,80.85,947268000.0,73.84,947332800.0,80.85,947268000.0,70.97,947224800.0,947217600.0,6.0,947264400.0,9.997,77.0,26.47,947268000.0,12.57
3904,2000-01-08 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,84.3,947354400.0,74.26,947397600.0,84.3,947354400.0,74.92,947332800.0,0.39,68.51,0.76,rain,0.07,0.0015,0.01,947332800.0,1.0,rain,1017.25,Drizzle in the morning and afternoon.,947329185.0,947369071.0,80.85,947354400.0,73.81,947397600.0,80.85,947354400.0,73.84,947332800.0,947304000.0,5.0,947354400.0,9.914,72.0,,,13.69
3905,2000-01-09 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,83.22,947433600.0,72.84,947502000.0,83.22,947433600.0,74.26,947397600.0,0.37,65.75,0.69,partly-cloudy-day,0.1,,,,,rain,1017.8,Partly cloudy throughout the day.,947415597.0,947455509.0,80.85,947440800.0,71.83,947502000.0,80.85,947440800.0,73.81,947397600.0,947390400.0,6.0,947437200.0,9.997,76.0,,,13.24
3906,2000-01-10 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,83.57,947520000.0,72.17,947584800.0,83.57,947520000.0,72.84,947502000.0,0.55,67.07,0.72,partly-cloudy-day,0.13,,,,,rain,1017.34,Light rain in the morning.,947502008.0,947541946.0,80.83,947520000.0,71.83,947584800.0,80.83,947520000.0,71.83,947502000.0,947476800.0,5.0,947516400.0,9.747,78.0,,,13.26
